order_id,customer_id,restaurant_id,driver_id,order_datetime,delivery_datetime,order_status,payment_method,delivery_fee
7408,1017,9,378,2025-03-29 04:48:34,2025-03-29 05:31:34,Delivered,Cash,25
7409,905,16,380,2026-02-26 03:20:42,2026-02-26 03:59:42,Delivered,Cash,15
7410,973,17,182,2025-08-30 10:02:07,2025-08-30 11:01:07,Delivered,Card,30
7411,1706,10,285,2025-01-18 07:17:51,2025-01-18 07:39:51,Delivered,Card,35
7412,2354,20,30,2026-06-11 04:00:17,2026-06-11 04:21:17,Delivered,Cash,35
7413,2119,7,150,2026-01-20 11:45:39,2026-01-20 12:52:39,Delivered,Cash,30
7414,1589,17,372,2025-12-05 23:49:06,2025-12-06 00:34:06,Delivered,Cash,25
7415,2055,3,152,2025-06-03 16:12:46,2025-06-03 16:47:46,Failed,Wallet,30
7416,242,9,378,2026-04-11 18:11:19,2026-04-11 18:55:19,Delivered,Card,35
7417,1909,3,183,2026-04-23 21:30:34,2026-04-23 21:51:34,Delivered,Card,35
7418,2022,7,271,2025-10-15 22:33:08,2025-10-15 23:04:08,Delivered,Card,35
7419,418,11,340,2026-06-07 09:57:00,2026-06-07 10:36:00,Delivered,Cash,25
7420,1046,17,151,2026-07-09 00:10:01,2026-07-09 01:24:01,Failed,Cash,25
7421,2211,5,90,2025-01-17 21:20:09,2025-01-17 21:44:09,Delivered,Card,15
7422,2951,20,239,2024-09-06 17:38:01,2024-09-06 18:50:01,Delivered,Card,15
7423,1230,10,209,2025-12-20 15:55:57,2025-12-20 16:33:57,Delivered,Cash,35
7424,2244,11,158,2025-02-25 01:54:59,2025-02-25 03:09:59,Delivered,Wallet,35
7425,2009,9,107,2025-11-03 09:25:14,2025-11-03 10:27:14,Delivered,Cash,20
7426,970,17,127,2025-05-07 05:33:02,2025-05-07 06:27:02,Delivered,Cash,25
7427,2214,13,174,2025-03-27 11:45:59,2025-03-27 12:23:59,Delivered,Card,15
7428,224,15,40,2025-01-26 09:48:52,2025-01-26 10:26:52,Delivered,Wallet,20
7429,136,3,391,2025-03-31 13:48:41,2025-03-31 14:46:41,Delivered,Card,25
7430,2952,2,92,2025-11-21 08:22:56,2025-11-21 08:53:56,Delivered,Cash,30
7431,1574,15,165,2025-10-05 20:23:23,2025-10-05 20:48:23,Delivered,Card,30
7432,2965,19,153,2025-08-21 10:04:50,2025-08-21 10:46:50,Delivered,Cash,30
7433,321,3,28,2024-09-21 12:52:10,2024-09-21 13:45:10,Delivered,Cash,30
7434,2689,9,352,2025-05-18 23:13:33,2025-05-19 00:14:33,Delivered,Card,25
7435,197,12,40,2026-07-10 12:26:37,2026-07-10 13:19:37,Delivered,Cash,15
7436,319,1,209,2025-08-02 23:13:33,2025-08-02 23:57:33,Delivered,Cash,25
7437,237,8,274,2025-08-20 04:05:07,2025-08-20 04:30:07,Delivered,Cash,20
7438,565,16,341,2025-04-24 08:46:40,2025-04-24 09:16:40,Delivered,Cash,30
7439,549,20,227,2026-02-11 23:58:36,2026-02-12 01:00:36,Delivered,Card,20
7440,901,19,326,2024-07-22 21:19:02,2024-07-22 22:15:02,Delivered,Cash,20
7441,2384,13,184,2026-06-11 16:38:19,2026-06-11 17:47:19,Failed,Cash,15
7442,1740,13,227,2025-10-26 17:42:06,2025-10-26 18:45:06,Delivered,Card,25
7443,2895,2,53,2024-07-27 04:51:07,2024-07-27 05:19:07,Delivered,Cash,35
7444,921,8,290,2025-02-22 04:05:45,2025-02-22 05:12:45,Delivered,Card,15
7445,572,20,119,2024-11-20 10:51:22,2024-11-20 11:37:22,Delivered,Card,35
7446,562,3,274,2025-01-08 01:29:29,2025-01-08 01:57:29,Delivered,Cash,35
7447,347,19,339,2025-10-01 00:48:15,2025-10-01 01:36:15,Delivered,Card,20
7448,700,19,238,2026-01-08 04:13:06,2026-01-08 05:04:06,Delivered,Wallet,25
7449,854,15,18,2026-04-07 08:10:05,2026-04-07 09:01:05,Delivered,Cash,35
7450,1424,15,48,2025-08-10 01:34:08,2025-08-10 02:10:08,Delivered,Card,35
7451,2514,18,118,2025-12-22 03:30:52,2025-12-22 04:34:52,Delivered,Cash,35
7452,774,3,36,2026-01-30 15:22:30,2026-01-30 16:12:30,Delivered,Cash,35
7453,145,1,166,2026-01-28 23:06:08,2026-01-28 23:29:08,Delivered,Cash,30
7454,1133,2,306,2026-05-08 18:43:28,2026-05-08 19:30:28,Delivered,Wallet,15
7455,1307,7,84,2025-02-18 07:18:51,2025-02-18 07:38:51,Delivered,Card,20
7456,972,6,69,2024-07-31 21:48:19,2024-07-31 22:33:19,Cancelled,Card,20
7457,1765,17,213,2025-07-13 16:26:40,2025-07-13 17:31:40,Delivered,Wallet,30
7458,2952,2,128,2025-05-28 05:57:00,2025-05-28 06:20:00,Delivered,Card,30
7459,780,12,375,2025-05-11 04:56:21,2025-05-11 06:05:21,Delivered,Cash,25
7460,810,8,149,2026-01-18 12:12:24,2026-01-18 12:58:24,Delivered,Card,35
7461,431,5,339,2026-05-07 12:03:20,2026-05-07 13:05:20,Delivered,Cash,15
7462,2923,9,353,2026-05-15 08:31:44,2026-05-15 09:00:44,Failed,Card,30
7463,1722,18,266,2025-12-29 08:41:58,2025-12-29 09:07:58,Delivered,Wallet,35
7464,975,17,211,2026-04-20 06:35:06,2026-04-20 07:02:06,Delivered,Cash,20
7465,142,18,203,2025-01-23 20:55:34,2025-01-23 21:57:34,Delivered,Card,30
7466,763,16,378,2025-01-20 03:36:13,2025-01-20 04:40:13,Failed,Cash,35
7467,479,11,145,2024-08-17 01:13:16,2024-08-17 02:02:16,Delivered,Card,25
7468,299,13,310,2025-02-17 08:37:06,2025-02-17 09:22:06,Delivered,Card,15
7469,2067,19,34,2025-11-15 05:17:23,2025-11-15 06:14:23,Delivered,Cash,20
7470,1997,12,359,2025-02-05 15:26:16,2025-02-05 16:39:16,Failed,Cash,15
7471,1649,17,327,2024-07-28 00:31:37,2024-07-28 00:58:37,Failed,Cash,20
7472,200,17,256,2026-05-30 04:17:50,2026-05-30 05:27:50,Delivered,Cash,30
7473,1161,17,361,2025-11-04 01:23:59,2025-11-04 02:00:59,Delivered,Cash,30
7474,486,18,147,2024-08-27 09:03:36,2024-08-27 09:26:36,Delivered,Card,30
7475,2216,2,17,2024-07-18 09:22:03,2024-07-18 10:34:03,Delivered,Cash,25
7476,386,17,133,2026-02-08 18:12:50,2026-02-08 19:11:50,Cancelled,Cash,15
7477,587,13,269,2024-09-28 21:01:23,2024-09-28 22:15:23,Delivered,Cash,35
7478,1640,11,336,2025-09-04 12:43:42,2025-09-04 13:52:42,Delivered,Cash,15
7479,1942,6,263,2025-05-15 07:49:30,2025-05-15 08:49:30,Delivered,Card,25
7480,2756,10,209,2025-03-26 13:29:08,2025-03-26 13:55:08,Delivered,Card,25
7481,942,17,309,2024-10-10 23:56:50,2024-10-11 00:29:50,Delivered,Cash,20
7482,1607,12,54,2025-04-02 03:16:01,2025-04-02 03:48:01,Delivered,Cash,25
7483,129,6,368,2024-11-10 01:53:03,2024-11-10 03:02:03,Delivered,Card,15
7484,2520,19,267,2025-03-20 20:49:49,2025-03-20 21:40:49,Delivered,Cash,25
7485,2623,6,383,2026-05-27 20:42:22,2026-05-27 21:32:22,Failed,Card,30
7486,1592,4,135,2025-06-11 12:04:12,2025-06-11 12:45:12,Cancelled,Cash,30
7487,2250,19,226,2025-10-03 03:54:23,2025-10-03 04:22:23,Delivered,Cash,30
7488,86,10,343,2024-12-31 11:17:07,2024-12-31 11:57:07,Delivered,Cash,25
7489,1290,8,335,2024-10-25 05:39:44,2024-10-25 06:13:44,Delivered,Card,30
7490,1674,17,227,2024-10-29 21:53:47,2024-10-29 22:21:47,Delivered,Cash,20
7491,2822,4,152,2025-10-30 23:27:47,2025-10-31 00:04:47,Delivered,Card,30
7492,2863,2,17,2026-06-03 03:32:27,2026-06-03 04:21:27,Delivered,Card,35
7493,1006,13,207,2025-07-17 14:11:19,2025-07-17 15:19:19,Delivered,Card,25
7494,61,8,28,2026-03-30 20:33:01,2026-03-30 21:35:01,Delivered,Cash,25
7495,1877,15,188,2024-11-23 19:54:46,2024-11-23 21:03:46,Delivered,Cash,35
7496,1739,7,37,2024-11-09 09:45:24,2024-11-09 10:43:24,Delivered,Card,30
7497,1892,5,367,2025-08-21 05:01:39,2025-08-21 06:09:39,Delivered,Card,30
7498,1407,2,242,2024-09-20 00:49:09,2024-09-20 01:26:09,Delivered,Cash,35
7499,2494,19,386,2025-12-17 23:23:45,2025-12-18 00:05:45,Delivered,Wallet,20
7500,2305,18,388,2025-10-11 00:28:08,2025-10-11 01:36:08,Delivered,Cash,30
7501,1101,2,294,2024-10-12 07:07:26,2024-10-12 07:45:26,Delivered,Cash,20
7502,2675,5,28,2024-12-09 05:26:41,2024-12-09 05:56:41,Delivered,Card,35
7503,2787,13,49,2025-07-09 12:02:23,2025-07-09 13:06:23,Delivered,Cash,35
7504,2777,13,114,2024-12-07 15:11:46,2024-12-07 16:23:46,Delivered,Card,15
7505,1217,6,138,2025-06-14 10:17:07,2025-06-14 10:58:07,Delivered,Card,15
7506,343,13,185,2025-08-01 18:23:01,2025-08-01 19:22:01,Delivered,Card,35
7507,1730,15,248,2024-10-23 18:25:55,2024-10-23 18:45:55,Delivered,Cash,35
7508,580,20,38,2025-02-19 01:21:36,2025-02-19 02:27:36,Delivered,Card,20
7509,2445,12,43,2025-08-25 22:31:42,2025-08-25 23:06:42,Delivered,Wallet,35
7510,1430,19,400,2025-02-01 09:40:49,2025-02-01 10:06:49,Delivered,Wallet,30
7511,2550,11,325,2024-07-26 17:52:41,2024-07-26 18:21:41,Delivered,Card,30
7512,2438,19,71,2025-02-24 16:49:20,2025-02-24 17:44:20,Delivered,Card,25
7513,727,5,164,2026-03-04 19:20:36,2026-03-04 20:09:36,Delivered,Wallet,20
7514,901,3,51,2025-10-24 02:44:44,2025-10-24 03:33:44,Delivered,Card,35
7515,1551,17,327,2025-02-22 05:51:45,2025-02-22 06:30:45,Delivered,Cash,35
7516,248,9,107,2025-08-13 11:51:14,2025-08-13 12:20:14,Delivered,Cash,15
7517,2606,2,364,2024-09-24 07:35:44,2024-09-24 08:44:44,Delivered,Cash,25
7518,1117,19,101,2025-03-29 08:12:04,2025-03-29 09:23:04,Delivered,Wallet,30
7519,2221,18,80,2024-10-18 12:21:33,2024-10-18 12:49:33,Delivered,Cash,25
7520,2564,17,10,2024-11-12 09:37:35,2024-11-12 10:15:35,Delivered,Wallet,35
7521,131,2,66,2026-03-24 23:58:36,2026-03-25 00:48:36,Cancelled,Card,15
7522,1404,8,99,2025-09-30 08:58:03,2025-09-30 09:31:03,Delivered,Cash,20
7523,1909,3,362,2025-03-16 03:07:07,2025-03-16 03:35:07,Cancelled,Wallet,25
7524,195,5,246,2025-10-20 12:04:19,2025-10-20 12:40:19,Cancelled,Card,30
7525,77,4,246,2025-10-26 20:05:06,2025-10-26 21:18:06,Delivered,Card,35
7526,2884,7,168,2026-03-08 16:07:01,2026-03-08 17:05:01,Delivered,Cash,20
7527,1810,7,153,2024-09-17 12:38:55,2024-09-17 13:07:55,Delivered,Card,30
7528,96,15,85,2026-02-13 09:10:31,2026-02-13 09:37:31,Delivered,Card,35
7529,2208,11,349,2025-06-22 10:02:10,2025-06-22 10:28:10,Delivered,Cash,15
7530,1045,3,388,2025-07-12 03:15:51,2025-07-12 04:08:51,Delivered,Cash,20
7531,820,18,80,2025-10-27 02:35:22,2025-10-27 02:55:22,Delivered,Card,35
7532,1346,7,200,2024-11-28 00:30:13,2024-11-28 01:19:13,Delivered,Wallet,30
7533,2635,1,25,2024-10-30 11:16:23,2024-10-30 12:20:23,Delivered,Wallet,25
7534,149,8,36,2024-08-07 09:00:24,2024-08-07 09:59:24,Delivered,Wallet,30
7535,1845,1,129,2026-03-29 19:26:09,2026-03-29 19:52:09,Delivered,Card,20
7536,639,18,391,2024-12-12 03:43:37,2024-12-12 04:07:37,Delivered,Cash,25
7537,2505,10,171,2025-03-15 13:38:33,2025-03-15 14:50:33,Delivered,Card,20
7538,2113,13,38,2025-06-15 13:15:57,2025-06-15 14:27:57,Delivered,Wallet,15
7539,2499,7,210,2025-01-22 16:04:24,2025-01-22 16:33:24,Delivered,Cash,15
7540,1114,2,66,2025-01-11 12:46:03,2025-01-11 13:31:03,Delivered,Card,30
7541,208,9,191,2025-06-10 04:06:02,2025-06-10 05:11:02,Delivered,Card,25
7542,2880,5,152,2026-04-10 10:09:52,2026-04-10 10:47:52,Delivered,Card,25
7543,2874,15,146,2024-10-08 06:50:28,2024-10-08 07:10:28,Delivered,Card,25
7544,624,9,107,2026-06-27 22:00:05,2026-06-27 22:45:05,Delivered,Wallet,20
7545,1212,10,130,2026-06-10 07:58:35,2026-06-10 08:46:35,Delivered,Card,35
7546,1917,14,394,2026-03-16 10:51:30,2026-03-16 12:02:30,Delivered,Card,25
7547,1572,15,159,2025-08-07 11:16:40,2025-08-07 12:15:40,Delivered,Wallet,35
7548,2656,1,83,2026-05-08 11:44:20,2026-05-08 12:34:20,Delivered,Card,35
7549,1666,12,328,2024-12-21 11:38:10,2024-12-21 12:12:10,Delivered,Card,35
7550,1086,6,54,2024-11-20 12:34:41,2024-11-20 13:04:41,Delivered,Wallet,20
7551,1237,10,179,2025-10-24 02:10:54,2025-10-24 03:15:54,Delivered,Card,15
7552,1188,20,172,2024-10-22 04:24:44,2024-10-22 05:35:44,Delivered,Wallet,35
7553,2376,5,166,2024-11-18 05:13:18,2024-11-18 06:05:18,Delivered,Cash,15
7554,26,10,210,2025-05-16 05:51:26,2025-05-16 07:05:26,Delivered,Card,20
7555,511,2,224,2026-02-19 01:40:42,2026-02-19 02:37:42,Delivered,Card,15
7556,2270,9,13,2026-01-18 21:25:33,2026-01-18 22:32:33,Delivered,Cash,15
7557,2754,15,282,2026-02-18 01:22:01,2026-02-18 01:54:01,Delivered,Card,30
7558,1789,8,160,2025-06-26 18:17:02,2025-06-26 19:14:02,Delivered,Cash,35
7559,250,6,146,2024-08-08 21:24:47,2024-08-08 22:13:47,Delivered,Cash,30
7560,192,19,391,2025-06-02 09:23:05,2025-06-02 09:43:05,Delivered,Wallet,30
7561,1878,3,149,2026-01-22 20:34:25,2026-01-22 21:47:25,Delivered,Wallet,15
7562,2995,15,328,2024-11-06 11:39:08,2024-11-06 12:43:08,Delivered,Card,20
7563,546,6,43,2025-03-07 06:46:31,2025-03-07 07:44:31,Delivered,Card,15
7564,2027,19,281,2025-09-08 19:55:29,2025-09-08 20:16:29,Delivered,Wallet,30
7565,10,6,354,2024-10-23 14:14:00,2024-10-23 15:28:00,Delivered,Card,20
7566,65,19,281,2025-06-22 04:03:15,2025-06-22 05:12:15,Delivered,Cash,20
7567,1579,11,333,2025-08-28 02:43:26,2025-08-28 03:39:26,Delivered,Card,30
7568,192,4,137,2026-02-25 22:33:00,2026-02-25 23:07:00,Delivered,Wallet,35
7569,1824,14,122,2026-03-18 12:10:43,2026-03-18 13:13:43,Delivered,Cash,35
7570,2338,17,178,2025-06-01 12:30:23,2025-06-01 13:36:23,Delivered,Wallet,20
7571,2157,6,366,2026-07-01 02:14:30,2026-07-01 02:58:30,Delivered,Card,30
7572,125,13,361,2024-12-05 07:41:55,2024-12-05 08:56:55,Delivered,Card,20
7573,719,17,133,2024-07-27 21:31:11,2024-07-27 22:34:11,Delivered,Card,20
7574,1283,17,185,2025-03-25 07:08:07,2025-03-25 08:01:07,Delivered,Cash,15
7575,2369,10,323,2025-04-05 06:13:11,2025-04-05 07:28:11,Delivered,Wallet,30
7576,66,5,365,2026-04-22 06:45:54,2026-04-22 07:13:54,Delivered,Card,15
7577,1822,5,326,2025-09-24 15:01:10,2025-09-24 15:47:10,Delivered,Cash,20
7578,513,11,134,2024-11-24 10:56:30,2024-11-24 11:56:30,Delivered,Cash,15
7579,1710,20,214,2025-04-14 01:46:08,2025-04-14 02:49:08,Delivered,Card,20
7580,2020,12,328,2026-06-04 02:54:46,2026-06-04 03:41:46,Delivered,Card,20
7581,1806,5,219,2026-06-22 12:17:44,2026-06-22 13:23:44,Delivered,Cash,20
7582,2318,16,380,2025-01-12 04:23:44,2025-01-12 04:49:44,Delivered,Cash,30
7583,2544,12,165,2024-09-06 04:05:15,2024-09-06 05:16:15,Delivered,Cash,15
7584,403,20,102,2025-05-18 11:09:02,2025-05-18 11:55:02,Delivered,Card,25
7585,148,9,13,2025-10-10 03:13:35,2025-10-10 04:00:35,Delivered,Cash,15
7586,1433,1,74,2025-11-22 02:27:35,2025-11-22 03:26:35,Cancelled,Card,15
7587,1849,18,210,2025-09-04 12:09:21,2025-09-04 13:00:21,Delivered,Cash,15
7588,1588,17,236,2025-06-02 02:15:47,2025-06-02 03:21:47,Delivered,Card,20
7589,2776,5,271,2024-08-06 22:43:47,2024-08-06 23:26:47,Delivered,Wallet,20
7590,1388,15,282,2026-03-10 08:28:35,2026-03-10 09:25:35,Delivered,Cash,15
7591,229,5,74,2025-01-02 14:18:40,2025-01-02 15:05:40,Delivered,Cash,15
7592,2197,13,116,2026-04-02 08:29:26,2026-04-02 09:03:26,Delivered,Card,35
7593,2750,20,245,2026-05-07 06:56:18,2026-05-07 08:00:18,Cancelled,Cash,20
7594,1456,8,349,2024-10-29 11:39:30,2024-10-29 12:44:30,Delivered,Cash,30
7595,2035,18,219,2025-02-15 16:58:40,2025-02-15 17:23:40,Delivered,Cash,25
7596,220,2,98,2025-05-22 05:53:59,2025-05-22 07:07:59,Delivered,Card,30
7597,1570,2,195,2025-10-11 22:16:16,2025-10-11 22:51:16,Delivered,Cash,35
7598,1013,1,271,2024-12-09 18:36:09,2024-12-09 19:26:09,Delivered,Card,25
7599,1849,4,23,2025-12-11 12:58:31,2025-12-11 13:33:31,Delivered,Card,30
7600,681,10,262,2026-05-26 17:54:10,2026-05-26 18:36:10,Delivered,Card,15
7601,2989,18,209,2025-04-24 17:00:35,2025-04-24 18:04:35,Delivered,Cash,30
7602,2246,4,137,2026-03-21 15:20:27,2026-03-21 16:07:27,Delivered,Card,15
7603,2893,18,252,2025-02-25 06:49:13,2025-02-25 08:00:13,Delivered,Cash,30
7604,2160,2,94,2025-07-24 17:53:20,2025-07-24 18:23:20,Delivered,Cash,25
7605,937,20,256,2025-08-14 13:21:40,2025-08-14 13:50:40,Delivered,Wallet,15
7606,873,6,159,2025-09-23 17:50:14,2025-09-23 18:45:14,Delivered,Card,20
7607,519,5,71,2026-03-06 10:32:10,2026-03-06 11:36:10,Delivered,Wallet,35
7608,363,12,330,2026-04-10 00:14:33,2026-04-10 01:25:33,Delivered,Cash,30
7609,1202,14,394,2025-09-22 23:17:12,2025-09-23 00:31:12,Delivered,Cash,35
7610,726,1,362,2025-01-02 22:57:43,2025-01-02 23:41:43,Delivered,Cash,15
7611,1633,5,367,2025-09-18 13:29:18,2025-09-18 14:38:18,Delivered,Cash,20
7612,2725,19,360,2025-08-31 22:09:11,2025-08-31 23:21:11,Delivered,Card,15
7613,2106,13,355,2024-10-08 14:15:56,2024-10-08 15:03:56,Delivered,Cash,20
7614,2588,16,357,2025-04-19 13:02:09,2025-04-19 13:40:09,Delivered,Card,25
7615,1785,9,234,2025-03-06 11:34:17,2025-03-06 12:43:17,Delivered,Card,20
7616,1646,4,90,2025-09-12 20:43:28,2025-09-12 21:09:28,Delivered,Card,15
7617,63,13,125,2024-08-10 22:49:27,2024-08-10 23:48:27,Delivered,Card,35
7618,15,18,219,2026-01-26 07:05:27,2026-01-26 07:39:27,Cancelled,Card,35
7619,1785,16,392,2026-03-17 14:43:06,2026-03-17 15:49:06,Delivered,Card,25
7620,1092,16,12,2026-04-04 19:19:44,2026-04-04 19:56:44,Delivered,Card,15
7621,1057,4,161,2025-11-22 22:34:50,2025-11-22 23:03:50,Delivered,Card,35
7622,1456,19,346,2024-10-13 06:45:37,2024-10-13 07:39:37,Delivered,Card,25
7623,2877,2,57,2025-12-16 10:40:51,2025-12-16 11:34:51,Delivered,Cash,30
7624,686,2,94,2025-07-06 06:05:10,2025-07-06 06:37:10,Delivered,Card,30
7625,2354,20,287,2024-07-18 21:21:59,2024-07-18 22:22:59,Delivered,Card,15
7626,2310,19,171,2026-01-14 07:48:19,2026-01-14 08:38:19,Delivered,Cash,35
7627,1511,6,85,2025-08-01 12:32:04,2025-08-01 13:02:04,Delivered,Cash,15
7628,2531,17,206,2024-11-09 10:49:44,2024-11-09 11:10:44,Delivered,Cash,35
7629,667,7,160,2025-10-06 20:11:23,2025-10-06 20:50:23,Delivered,Card,15
7630,1840,18,267,2025-08-23 18:43:58,2025-08-23 19:10:58,Delivered,Card,15
7631,133,15,337,2025-11-08 14:59:17,2025-11-08 15:25:17,Delivered,Wallet,20
7632,2127,13,119,2024-07-25 07:04:07,2024-07-25 07:50:07,Delivered,Cash,15
7633,1544,4,130,2025-07-02 03:11:42,2025-07-02 04:08:42,Delivered,Cash,20
7634,1145,13,121,2025-01-22 23:55:51,2025-01-23 01:00:51,Delivered,Cash,35
7635,589,20,239,2025-07-12 01:16:03,2025-07-12 01:48:03,Delivered,Cash,15
7636,111,13,1,2024-08-19 11:11:37,2024-08-19 11:41:37,Delivered,Cash,35
7637,2601,6,319,2024-10-20 11:18:48,2024-10-20 12:20:48,Delivered,Cash,15
7638,2668,13,361,2024-11-10 11:23:37,2024-11-10 12:13:37,Delivered,Cash,35
7639,1992,20,239,2026-06-10 20:42:44,2026-06-10 21:41:44,Delivered,Cash,15
7640,627,14,394,2024-11-14 22:24:17,2024-11-14 23:17:17,Delivered,Card,25
7641,858,9,12,2025-01-31 17:58:35,2025-01-31 18:46:35,Delivered,Cash,20
7642,546,6,263,2025-01-23 06:50:29,2025-01-23 07:55:29,Delivered,Card,20
7643,1591,18,145,2024-10-02 13:36:03,2024-10-02 14:18:03,Delivered,Card,35
7644,446,17,1,2026-02-12 22:19:51,2026-02-12 23:04:51,Delivered,Card,35
7645,858,16,12,2025-03-10 12:55:19,2025-03-10 14:04:19,Failed,Cash,25
7646,1759,13,207,2025-12-17 06:13:23,2025-12-17 07:03:23,Cancelled,Cash,30
7647,943,3,238,2025-12-30 07:52:11,2025-12-30 08:52:11,Delivered,Cash,30
7648,405,1,350,2025-05-26 21:57:06,2025-05-26 23:03:06,Delivered,Cash,35
7649,626,6,163,2025-12-09 11:56:51,2025-12-09 12:40:51,Delivered,Cash,25
7650,823,4,65,2026-01-08 00:22:56,2026-01-08 01:02:56,Delivered,Cash,25
7651,2475,2,255,2025-08-23 01:11:14,2025-08-23 01:55:14,Delivered,Card,30
7652,2344,12,359,2026-04-16 22:51:36,2026-04-17 00:06:36,Delivered,Cash,25
7653,481,9,111,2026-06-14 05:16:57,2026-06-14 06:14:57,Delivered,Cash,15
7654,1420,6,383,2025-11-06 06:13:21,2025-11-06 07:12:21,Delivered,Cash,25
7655,261,12,159,2026-04-17 05:52:40,2026-04-17 06:35:40,Delivered,Cash,35
7656,2842,9,111,2025-08-02 00:51:40,2025-08-02 01:28:40,Delivered,Cash,35
7657,898,12,189,2025-09-03 14:28:25,2025-09-03 15:26:25,Delivered,Card,20
7658,1626,13,22,2025-10-23 17:12:15,2025-10-23 17:48:15,Delivered,Card,30
7659,951,13,30,2026-03-06 08:17:44,2026-03-06 08:58:44,Delivered,Cash,30
7660,2918,6,324,2024-10-17 02:06:07,2024-10-17 02:57:07,Delivered,Cash,20
7661,1793,13,207,2025-03-09 06:38:43,2025-03-09 07:50:43,Delivered,Cash,20
7662,754,5,51,2024-09-04 11:21:14,2024-09-04 12:27:14,Delivered,Cash,35
7663,1624,20,227,2026-03-13 16:26:19,2026-03-13 17:08:19,Failed,Cash,35
7664,530,11,311,2024-12-02 01:57:32,2024-12-02 02:41:32,Delivered,Card,35
7665,1173,11,252,2025-07-18 00:23:23,2025-07-18 01:34:23,Delivered,Wallet,30
7666,1297,6,112,2025-02-21 18:16:06,2025-02-21 18:39:06,Delivered,Cash,15
7667,1589,20,214,2026-02-23 04:24:28,2026-02-23 05:30:28,Cancelled,Cash,20
7668,101,11,150,2025-07-20 04:49:59,2025-07-20 05:51:59,Delivered,Cash,35
7669,22,13,321,2026-01-18 02:04:14,2026-01-18 03:13:14,Delivered,Card,25
7670,1173,4,103,2024-12-09 03:33:42,2024-12-09 04:31:42,Delivered,Cash,25
7671,276,4,79,2024-12-18 01:18:45,2024-12-18 02:02:45,Delivered,Card,35
7672,1935,7,118,2025-05-29 12:15:26,2025-05-29 13:00:26,Failed,Card,20
7673,1301,13,115,2025-10-28 23:30:18,2025-10-29 00:06:18,Cancelled,Cash,25
7674,319,3,145,2025-02-15 00:56:16,2025-02-15 01:51:16,Delivered,Card,15
7675,671,14,122,2026-03-18 13:23:13,2026-03-18 13:53:13,Delivered,Card,15
7676,202,1,230,2026-01-04 22:13:54,2026-01-04 22:48:54,Delivered,Card,30
7677,704,5,153,2025-04-10 14:33:17,2025-04-10 15:39:17,Delivered,Cash,30
7678,397,13,38,2024-12-07 07:49:56,2024-12-07 08:20:56,Delivered,Cash,35
7679,2888,17,86,2025-05-10 05:59:23,2025-05-10 06:58:23,Delivered,Cash,25
7680,1897,10,118,2026-07-04 17:27:30,2026-07-04 18:18:30,Delivered,Cash,35
7681,1450,18,336,2025-06-08 02:59:50,2025-06-08 03:43:50,Delivered,Wallet,30
7682,505,2,228,2025-10-14 05:34:15,2025-10-14 06:07:15,Delivered,Card,20
7683,784,16,318,2026-04-17 12:38:56,2026-04-17 13:01:56,Delivered,Card,35
7684,1976,11,374,2025-02-07 11:41:15,2025-02-07 12:47:15,Delivered,Cash,35
7685,220,2,221,2025-07-12 06:04:12,2025-07-12 06:24:12,Delivered,Card,15
7686,2265,7,123,2026-05-27 23:08:14,2026-05-27 23:56:14,Delivered,Cash,35
7687,356,4,335,2026-03-29 14:09:32,2026-03-29 15:09:32,Delivered,Cash,35
7688,2457,16,302,2025-02-12 04:18:26,2025-02-12 04:48:26,Delivered,Cash,30
7689,300,19,200,2025-10-10 02:51:46,2025-10-10 03:41:46,Delivered,Cash,25
7690,2684,2,224,2026-04-20 21:53:09,2026-04-20 22:45:09,Delivered,Cash,15
7691,41,15,317,2025-09-02 13:44:18,2025-09-02 14:40:18,Delivered,Card,30
7692,2404,13,162,2025-05-13 22:57:17,2025-05-13 23:33:17,Delivered,Wallet,25
7693,1092,9,378,2025-06-03 03:55:01,2025-06-03 04:37:01,Delivered,Cash,25
7694,2328,2,224,2025-07-24 00:29:11,2025-07-24 01:14:11,Delivered,Wallet,35
7695,595,16,12,2026-03-11 08:54:27,2026-03-11 09:40:27,Delivered,Card,25
7696,889,10,28,2026-04-17 19:44:22,2026-04-17 20:29:22,Failed,Cash,30
7697,1844,18,118,2025-08-21 00:02:21,2025-08-21 00:56:21,Delivered,Wallet,35
7698,76,20,227,2024-11-19 08:42:02,2024-11-19 09:49:02,Delivered,Card,35
7699,1026,2,364,2025-07-04 08:42:41,2025-07-04 09:26:41,Delivered,Cash,35
7700,1309,17,239,2026-04-08 19:03:24,2026-04-08 20:07:24,Delivered,Card,25
7701,2646,2,61,2025-08-21 23:12:03,2025-08-22 00:06:03,Delivered,Cash,20
7702,2617,20,127,2025-04-12 04:24:38,2025-04-12 05:16:38,Delivered,Wallet,20
7703,1838,9,352,2026-05-28 23:16:49,2026-05-28 23:40:49,Delivered,Card,30
7704,915,18,31,2025-05-02 22:03:27,2025-05-02 22:30:27,Delivered,Cash,15
7705,2313,20,35,2025-08-18 19:04:05,2025-08-18 19:28:05,Delivered,Cash,20
7706,2685,16,380,2025-01-02 02:39:38,2025-01-02 03:13:38,Delivered,Card,20
7707,2285,9,107,2024-10-07 09:38:07,2024-10-07 10:36:07,Delivered,Cash,20
